Date,Close,High,Low,Open,Volume,Daily_Return,Price_Range,Price_Change,Volume_MA7,Close_MA7,Close_MA30
2008-04-30,4.568571091,4.631429195,4.455714226,4.574285984,10906000,-0.006215182108708306,0.1757149690000004,-0.005714893000000387,13545000.0,4.791428634142858,5.137285757066666
2008-05-01,4.428571224,4.568571091,4.334286213,4.524285793,17323600,-0.030644125747719575,0.23428487799999953,-0.09571456900000008,12852300.0,4.621632644142857,5.1182381312
2008-05-02,4.442856789,4.492856979,4.374286175,4.437142849,7703500,0.0032257728909454997,0.11857080399999997,0.0057139400000005836,11074600.0,4.618367331428572,5.100285720833333
2008-05-05,4.428571224,4.525713921,4.371428967,4.464285851,8323000,-0.0032154007384100902,0.15428495400000042,-0.03571462699999994,10292000.0,4.577142783571428,5.075333325066667
2008-05-06,4.420000076,4.431428909,4.351428986,4.414286137,4996600,-0.001935420605532867,0.07999992299999992,0.005713938999999613,9554500.0,4.515510082142858,5.0409047603333335
2008-05-07,4.308570862,4.455714226,4.285714149,4.385714054,6707400,-0.02521022897828573,0.1700000769999992,-0.0771431920000003,9027600.0,4.456326348428571,5.007761891666666
2008-05-08,4.307143211,4.398571014,4.247142792,4.329999924,9996700,-0.00033135140298878873,0.15142822199999983,-0.02285671300000036,9422400.0,4.414897782428571,4.9710476398333325
2008-05-09,4.388570786,4.391428947,4.285714149,4.28714323,4894400,0.01890523974035574,0.10571479799999928,0.10142755599999997,8563600.0,4.3891834531428575,4.944190470366666
2008-05-12,4.387143135,4.53000021,4.357142925,4.385714054,10579100,-0.0003253111478922488,0.17285728500000008,0.0014290809999994991,7600100.0,4.383265154714286,4.920952367766666
2008-05-13,4.380000114,4.402856827,4.300000191,4.375713825,6391000,-0.0016281714045327522,0.10285663600000028,0.004286289000000387,7412600.0,4.374285629714286,4.901952377933333
2008-05-14,4.342856884,4.442856789,4.321428776,4.380000114,7686000,-0.008480189276999783,0.12142801300000006,-0.03714323000000075,7321600.0,4.362040724,4.872857141466667
2008-05-15,4.275713921,4.352857113,4.222856998,4.318571091,15273300,-0.015460551612319517,0.13000011499999964,-0.042857169999999556,8789700.0,4.341428416142857,4.842285712533334
2008-05-16,4.522857189,4.559999943,4.28714323,4.312857151,14801500,0.05780163794078108,0.27285671300000036,0.21000003799999956,9946000.0,4.372040748571428,4.815285714433333
2008-05-19,4.425714016,4.635714054,4.380000114,4.50571394,8920100,-0.021478275554722592,0.2557139399999997,-0.079999924,9792200.0,4.388979435,4.7903809547
2008-05-20,4.5185709,4.907143116,4.471428871,4.695713997,31366300,0.020981221033329556,0.43571424500000067,-0.17714309700000008,13573900.0,4.407550879857142,4.770047616933334
2008-05-21,4.527143002,4.642857075,4.50571394,4.597143173,13125700,0.0018970825488209275,0.13714313500000053,-0.07000017100000022,13937700.0,4.427550860857143,4.745238081599999
2008-05-22,4.53000021,4.544285774,4.407143116,4.508571148,9313500,0.0006311282852646816,0.13714265800000014,0.021429062000000165,14355200.0,4.448979446,4.722809521333333
2008-05-23,4.458570957,4.521429062,4.302856922,4.507143021,9688700,-0.015768046288898496,0.21857214000000003,-0.048572064000000026,14641300.0,4.4655100278571425,4.697285683933333
2008-05-27,4.575714111,4.575714111,4.431428909,4.460000038,5602100,0.02627369960684023,0.14428520199999983,0.11571407299999947,13259700.0,4.508367197857143,4.680714257533333
2008-05-28,4.445713997,4.628571033,4.421429157,4.574285984,13036100,-0.02841089081319126,0.20714187599999967,-0.12857198699999994,13007500.0,4.497346741857143,4.6585237503000005
2008-05-29,4.335713863,4.445713997,4.258571148,4.320000172,15862700,-0.024742962339509345,0.18714284900000067,0.015713690999999308,13999300.0,4.484489577142857,4.629333241766667
2008-05-30,4.337142944,4.408570766,4.301428795,4.351428986,8871100,0.00032960685256377964,0.10714197100000078,-0.014286042000000165,10785700.0,4.458571297714285,4.588333241133333
2008-06-02,4.412857056,4.421429157,4.334286213,4.334286213,7801500,0.017457140098354973,0.087142944,0.07857084299999961,10025100.0,4.442244734,4.541618935266667
2008-06-03,4.552856922,4.579999924,4.428571224,4.428571224,9543800,0.031725447759439085,0.1514287000000003,0.12428569800000044,10058000.0,4.445509978571429,4.5097617944
2008-06-04,4.624286175,4.639999866,4.502857208,4.524285793,6671700,0.015688885950894793,0.13714265800000014,0.10000038200000017,9627000.0,4.4691835811428575,4.476666561766667
2008-06-05,4.738571167,4.857142925,4.551428795,4.608571053,10714900,0.02471408292545818,0.30571413000000014,0.13000011399999956,10357400.0,4.492448874857143,4.485761801400001
2008-06-06,4.545713902,4.691429138,4.535714149,4.691429138,6703900,-0.04069945521618035,0.1557149889999998,-0.14571523600000003,9452800.0,4.5067345755714285,4.480047496166666
2008-06-09,4.447143078,4.571428776,4.341429234,4.545713902,6885200,-0.02168434400515873,0.22999954200000072,-0.09857082400000028,8170300.0,4.522653034857143,4.466571299233334
2008-06-10,4.375713825,4.478570938,4.348570824,4.392857075,4574500,-0.01606182930190847,0.13000011399999956,-0.017143250000000165,7556500.0,4.528163160714286,4.4549998601333325
2008-06-11,4.318571091,4.448571205,4.314286232,4.364285946,5012000,-0.013059065625709687,0.13428497300000064,-0.04571485499999994,7158000.0,4.514693737142857,4.445714124066667
2008-06-12,4.429999828,4.482857227,4.324285984,4.324285984,4397400,0.025802223617950704,0.15857124299999992,0.10571384399999939,6422800.0,4.497142723714286,4.441095081966667
2008-06-13,4.602857113,4.610000134,4.475714207,4.480000019,4724300,0.03901970467525717,0.13428592699999964,0.12285709399999956,6144600.0,4.494081429142857,4.4469046116
2008-06-16,4.559999943,4.582857132,4.491428852,4.571428776,3552500,-0.009310992921973793,0.0914282799999997,-0.011428833000000083,5121400.0,4.468571254285714,4.4508093834
2008-06-17,4.471428871,4.564286232,4.468571186,4.564286232,3051300,-0.019423480944548044,0.09571504599999958,-0.09285736100000008,4599600.0,4.457959107,4.452237971633334
2008-06-18,4.311429024,4.454286098,4.285714149,4.44428587,6950300,-0.03578271098925412,0.1685719489999995,-0.13285684600000014,4608900.0,4.438571385,4.448618936566666
2008-06-19,4.585713863,4.598570824,4.252857208,4.288570881,8460900,0.06361808056520601,0.3457136160000003,0.29714298199999956,5164100.0,4.468571390428571,4.457857036600001
2008-06-20,4.485713959,4.608571053,4.415713787,4.608571053,7775600,-0.021806834658143925,0.19285726600000075,-0.12285709400000044,5558900.0,4.492448942999999,4.463809394866667
2008-06-23,4.230000019,4.501429081,4.218571186,4.5,9176300,-0.05700629650870692,0.28285789500000025,-0.2699999809999998,6241600.0,4.463877541714285,4.458523702633333
2008-06-24,4.142857075,4.321428776,4.079999924,4.248570919,10761100,-0.020601168701791406,0.2414288520000003,-0.10571384399999939,7104000.0,4.398163250571429,4.450380833966666
2008-06-25,4.228570938,4.2685709,4.144286156,4.164286137,6297900,0.02068955347681145,0.12428474400000056,0.06428480099999945,7496200.0,4.350816249857142,4.445333194766666
2008-06-26,4.111429214,4.248570919,4.097143173,4.214285851,8674400,-0.027702437943586844,0.15142774599999953,-0.10285663699999947,8299500.0,4.299387727428571,4.4376189391
2008-06-27,3.819999933,4.102857113,3.75857091,4.102857113,14755300,-0.07088271883841313,0.3442862029999998,-0.2828571799999997,9414500.0,4.229183571571428,4.422428472833333
2008-06-30,3.724286079,3.857142925,3.720000029,3.787142992,8149400,-0.025055983161976658,0.1371428960000003,-0.06285691300000007,9370000.0,4.106122459571429,4.395809435833333
2008-07-01,3.871428967,3.938570976,3.777143002,3.828571081,17619700,0.0395090186088789,0.16142797399999997,0.042857885999999734,10776300.0,4.018367460714286,4.377333267533333
2008-07-02,3.892857075,3.902857065,3.814285994,3.858571053,13204800,0.005534935080212744,0.08857107100000006,0.03428602199999986,11351800.0,3.970204183,4.356476140033333
2008-07-03,3.897142887,3.970000029,3.844285965,3.857142925,10806600,0.0011009425513008875,0.12571406399999985,0.039999962,11358300.0,3.935102156142857,4.3354761362
2008-07-07,4.035714149,4.05571413,3.907143116,3.928570986,11434500,0.035557141736384024,0.14857101400000028,0.10714316300000037,12092100.0,3.9075511862857146,4.3189999341666665
2008-07-08,4.058570862,4.090000153,3.95142889,4.04857111,10042900,0.005663610492745885,0.13857126300000022,0.009999751999999695,12287600.0,3.899999993142857,4.305666597666667
2008-07-09,4.088571072,4.150000095,4.058570862,4.058570862,10674300,0.007391816237801496,0.09142923300000039,0.03000020999999986,11704600.0,3.938367298714286,4.289428496366667
2008-07-10,3.978570938,4.122857094,3.934286118,4.067142963,8330700,-0.026904297873973637,0.1885709759999994,-0.08857202500000039,11730500.0,3.974693707142857,4.273857061066667
2008-07-11,3.887142897,3.977143049,3.769999981,3.931428909,8615600,-0.022980120858661968,0.20714306800000015,-0.04428601200000015,10444200.0,3.976938554285714,4.258904695533333
2008-07-14,3.972856998,4.045713902,3.842856884,3.901428938,17445400,0.022050668902898307,0.202857018,0.07142806000000013,11050000.0,3.988367114714286,4.246761830666666
2008-07-15,3.958570957,4.031428814,3.871428967,3.944286108,12454400,-0.0035959112062659004,0.15999984699999992,0.014284849000000044,11285400.0,3.997142553285714,4.2316189607000005
2008-07-16,4.015714169,4.044285774,3.922857046,3.922857046,9185400,0.014435313303896358,0.1214287280000006,0.09285712299999993,10964100.0,3.994285413285714,4.213714202266667
2008-07-17,3.968570948,4.03000021,3.842856884,3.995713949,9594900,-0.011739685399904665,0.18714332599999972,-0.027143001000000222,10900100.0,3.9814282827142855,4.191857028033334
2008-07-18,3.871428967,3.992856979,3.847142935,3.972856998,9723000,-0.024477823950446398,0.145714044,-0.1014280310000002,10764200.0,3.9504079819999993,4.162952288033334
2008-07-21,3.907143116,3.921428919,3.831429005,3.861428976,8987300,0.009225055994679598,0.08999991399999985,0.04571413999999985,10858000.0,3.9402040074285716,4.141666595166667
2008-07-22,3.888571024,3.955713987,3.859999895,3.908571005,16783200,-0.004753368752720144,0.09571409200000014,-0.019999981000000222,12024800.0,3.9404080255714287,4.123047526700001
2008-07-23,3.99714303,4.028571129,3.884285927,3.884285927,10553900,0.02792079798206104,0.14428520200000028,0.11285710300000007,11040300.0,3.9438774587142857,4.110428500199999
2008-07-24,3.818571091,3.962857008,3.809999943,3.947143078,12923400,-0.04467489345759046,0.15285706500000007,-0.12857198699999994,11107300.0,3.923877477857143,4.093761833533334
2008-07-25,3.978570938,4.115714073,3.832856894,4.05571413,27176100,0.04190044998169706,0.2828571790000005,-0.0771431920000003,13677400.0,3.918571302,4.078714203866666
2008-07-28,4.090000153,4.137143135,3.972856998,4.0,13051500,0.028007346541372602,0.1642861369999995,0.09000015300000008,14171200.0,3.9359183312857136,4.061618971866666
2008-07-29,4.434286118,4.448571205,4.105713844,4.127142906,19681200,0.08417749440607425,0.3428573610000001,0.3071432119999997,15593800.0,4.016326495714286,4.057428511033334
2008-07-30,4.361429214,4.4814291,4.302856922,4.421429157,9216900,-0.01643035700927231,0.17857217799999958,-0.05999994300000022,15626600.0,4.0812245097142865,4.0537618558
2008-07-31,4.412857056,4.474286079,4.325714111,4.340000153,14311500,0.01179151133186318,0.14857196799999972,0.07285690299999992,15273500.0,4.156122514285714,4.0571427902
2008-08-01,4.174285889,4.385714054,4.119999886,4.364285946,17635800,-0.05406274528553412,0.2657141680000006,-0.19000005699999978,16285200.0,4.181428637000001,4.0434285244
2008-08-04,4.261428833,4.301428795,4.228570938,4.23714304,11844000,0.020876132185779994,0.0728578569999998,0.024285792999999778,16131000.0,4.244694028714286,4.035952353533333
2008-08-05,4.269999981,4.327143192,4.214285851,4.327143192,8262800,0.0020113319583388023,0.11285734100000067,-0.05714321100000053,13429100.0,4.286326749142857,4.037285685600001
2008-08-06,4.285714149,4.322856903,4.239999771,4.254285812,7778400,0.0036801330374527375,0.082857132,0.03142833700000036,12675800.0,4.314285891428571,4.042047588066667
2008-08-07,4.351428986,4.408570766,4.235713959,4.235713959,10118500,0.015333462455804137,0.1728568070000005,0.11571502700000025,11309700.0,4.302449158285714,4.046142856333334
2008-08-08,4.435713768,4.517142773,4.357142925,4.357142925,9188200,0.01936944904103277,0.159999848,0.0785708430000005,11305600.0,4.313061237428572,4.056952341466666
2008-08-11,4.599999905,4.627142906,4.388570786,4.405714035,14011200,0.037037136657732006,0.2385721200000006,0.19428586999999986,11262700.0,4.339795930142857,4.082952340533334
2008-08-12,4.401429176,4.618570805,4.355713844,4.618570805,8773800,-0.04316755067411249,0.2628569609999998,-0.21714162900000034,9996700.0,4.372244971142857,4.1055237771
2008-08-13,4.45142889,4.45142889,4.324285984,4.382856846,9330300,0.011359881529535265,0.12714290599999956,0.06857204399999972,9637600.0,4.399387836428572,4.124857107866666
2008-08-14,4.54857111,4.594285965,4.372857094,4.414286137,13657000,0.021822705113458518,0.22142887100000053,0.13428497299999975,10408200.0,4.439183712,4.1467142423666665
2008-08-15,4.465713978,4.652856827,4.434286118,4.575714111,9751000,-0.01821607929088742,0.21857070899999975,-0.11000013299999978,10690000.0,4.464897973285714,4.1656666120666666
2008-08-18,4.369999886,4.495714188,4.342856884,4.475714207,7690900,-0.021433099493502916,0.1528573040000003,-0.10571432100000067,10343200.0,4.467550959,4.176809469966667
2008-08-19,4.301428795,4.377142906,4.272857189,4.347143173,6036800,-0.015691325580963644,0.10428571700000067,-0.045714378000000444,9893000.0,4.448367391428571,4.1849047344
2008-08-20,4.360000134,4.384285927,4.272857189,4.308570862,5107200,0.013616717093651198,0.11142873799999986,0.051429272000000026,8621000.0,4.414081709857143,4.1939523698
2008-08-21,4.285714149,4.348570824,4.271429062,4.278571129,5387200,-0.01703806943048125,0.07714176200000011,0.00714302,8137200.0,4.397550991714286,4.204190476833333
2008-08-22,4.378571033,4.397142887,4.288570881,4.300000191,5344500,0.02166660695783129,0.10857200600000017,0.07857084200000042,7567800.0,4.387142726428571,4.2205714147
2008-08-25,4.277143002,4.375713825,4.267142773,4.348570824,5709900,-0.02316464212537994,0.10857105200000028,-0.07142782200000042,6432500.0,4.348367282428572,4.2307142815
2008-08-26,4.29857111,4.357142925,4.26285696,4.274285793,10262700,0.005009911520372556,0.09428596500000008,0.02428531700000036,6505600.0,4.3244897298571425,4.2420476199333335
2008-08-27,4.377142906,4.428571224,4.2685709,4.272857189,6292300,0.018278584671360676,0.16000032399999942,0.10428571700000067,6305800.0,4.325510161285714,4.2540952445
2008-08-28,4.445713997,4.497142792,4.334286213,4.334286213,8675800,0.015665719048378657,0.1628565789999996,0.11142778399999997,6682800.0,4.346122332999999,4.2700000128
2008-08-29,4.405714035,4.491428852,4.364285946,4.448571205,4333700,-0.00899742134266679,0.12714290600000044,-0.042857170000000444,6572300.0,4.352652890285715,4.287809515066667
2008-09-02,4.405714035,4.571428776,4.361429214,4.452857018,8938300,0.0,0.20999956200000014,-0.04714298299999964,7079600.0,4.369795731142857,4.3044285457
2008-09-03,4.415713787,4.53000021,4.380000114,4.440000057,5409600,0.00226972334576403,0.15000009599999942,-0.024286270000000165,7088900.0,4.375101838857143,4.321999971133334
2008-09-04,4.267142773,4.471428871,4.235713959,4.377142906,13195000,-0.03364597914778755,0.23571491199999972,-0.11000013300000067,8158200.0,4.3736732347142855,4.330999962566667
2008-09-05,4.23714304,4.261428833,4.075714111,4.205714226,10923500,-0.007030402917338585,0.18571472200000017,0.03142881400000075,8252600.0,4.364897796142857,4.3449523608666665
2008-09-08,4.307143211,4.401429176,4.227142811,4.309999943,11142600,0.016520606063844312,0.1742863649999995,-0.0028567320000005836,8945500.0,4.354897839714285,4.355904769966667
2008-09-09,4.105713844,4.342856884,4.104286194,4.297142982,9315600,-0.04676635002188212,0.23857068999999953,-0.19142913800000017,9036900.0,4.306326389285714,4.356428559666667
2008-09-10,4.107142925,4.164286137,4.062857151,4.145713806,8769600,0.000348071262221028,0.10142898600000017,-0.03857088100000006,9670600.0,4.263673373571428,4.345523786566667
2008-09-11,4.118570805,4.144286156,3.940000057,4.025713921,8371300,0.002782440301855482,0.2042860989999995,0.0928568839999997,9589600.0,4.222652912142857,4.337428506266666
2008-09-12,4.20714283,4.242856979,4.045713902,4.047142982,7381500,0.021505524414554555,0.19714307699999978,0.1599998479999991,9871300.0,4.192857061142857,4.3305713654
2008-09-15,4.015714169,4.311429024,3.99714303,4.168570995,6594000,-0.04550087048031115,0.31428599399999957,-0.15285682599999983,8928300.0,4.156938689142857,4.3252856414
2008-09-16,4.065713882,4.107142925,3.924285889,3.962857008,10801700,0.012451013915776521,0.1828570359999997,0.10285687399999999,8910900.0,4.132448809428571,4.318761809700001
2008-09-17,4.122857094,4.257143021,4.0,4.045713902,11447800,0.014054902449724294,0.2571430210000001,0.07714319199999942,8954500.0,4.106122221285714,4.3138570468
2008-09-18,4.434286118,4.454286098,4.079999924,4.079999924,18216800,0.07553718620352479,0.37428617399999986,0.35428619400000017,10226100.0,4.153061117571428,4.318809445766666
2008-09-19,4.562857151,4.852857113,4.411428928,4.571428776,14959000,0.028994753513557514,0.4414281849999995,-0.008571625000000083,11110300.0,4.218163149857142,4.3258570512666665
2008-09-22,4.53000021,4.599999905,4.440000057,4.485713959,6972000,-0.007200957626472992,0.159999848,0.04428625099999994,10910400.0,4.276938779142857,4.328999932666666
2008-09-23,4.504285812,4.642857075,4.472856998,4.54857111,5840800,-0.0056764672865213806,0.17000007700000008,-0.04428529800000014,10690300.0,4.319387776571428,4.3258094629
2008-09-24,4.538570881,4.631429195,4.364285946,4.501429081,5910100,0.007611654861834127,0.2671432490000001,0.03714179999999967,10592600.0,4.394081592571429,4.330380853066667
2008-09-25,4.710000038,4.728570938,4.472856998,4.55571413,6216700,0.037771616108863926,0.2557139399999997,0.1542859080000003,9937600.0,4.486122472,4.338999891333334
2008-09-26,4.695713997,4.705714226,4.501429081,4.608571053,3914400,-0.0030331296995204093,0.20428514499999917,0.087142944,8861400.0,4.567959172428571,4.343904654233333
2008-09-29,4.514286041,4.70142889,4.442856789,4.617143154,8029000,-0.03863692637922822,0.2585721009999995,-0.10285711299999978,7406000.0,4.579387732857143,4.345523723
2008-09-30,4.411428928,4.641428947,4.254285812,4.574285984,10700200,-0.022784801863644177,0.38714313499999964,-0.162857056,6797600.0,4.5577551295714285,4.346904691066666
2008-10-01,4.291429043,4.381429195,4.225714207,4.332857132,6501600,-0.027202044271492865,0.15571498799999972,-0.04142808900000006,6730400.0,4.523673534285715,4.346571366000001
2008-10-02,4.185713768,4.285714149,4.044285774,4.257143021,5233200,-0.024634049390246382,0.24142837499999992,-0.0714292529999998,6643600.0,4.4781632422857145,4.340761820466667
2008-10-03,4.138570786,4.428571224,4.099999905,4.172856808,5013400,-0.011262829857218382,0.3285713189999999,-0.03428602199999986,6515500.0,4.421020371571428,4.3358570417
2008-10-06,3.784286022,3.829999924,3.598571062,3.714286089,28088200,-0.0856055827771457,0.231428862,0.06999993300000007,9640000.0,4.288775512142857,4.316047541333333
2008-10-07,3.187143087,3.838571072,3.121428967,3.831429005,12485900,-0.15779540223135913,0.7171421050000002,-0.644285918,10864500.0,4.073265382142857,4.279714210833333
2008-10-08,3.248570919,3.394285917,3.071429014,3.132857084,13895000,0.019273634826926234,0.3228569029999999,0.11571383500000021,11702500.0,3.892448936142857,4.244714204466667
2008-10-09,3.277143002,3.442857027,3.242856979,3.25,12521600,0.008795277588951267,0.20000004800000015,0.02714300199999986,11962700.0,3.7304080895714287,4.208047541
2008-10-10,3.470000029,3.549999952,3.088571072,3.187143087,9565500,0.05884913379803747,0.4614288799999997,0.282856942,12400400.0,3.6130610875714284,4.175523742066667
2008-10-13,3.628571033,3.742856979,3.555713892,3.608571053,8341900,0.04569769529532186,0.18714308699999993,0.01999998000000014,12844500.0,3.5334692682857143,4.1496189753333335
2008-10-14,3.434286118,3.76285696,3.380000114,3.751429081,9631300,-0.053543092648063895,0.38285684600000014,-0.3171429629999998,13504200.0,3.432857172857143,4.117238044766666
2008-10-15,3.215713978,3.454286098,3.215713978,3.412857056,5328400,-0.06364412646180106,0.23857211999999972,-0.19714307799999986,10252800.0,3.351632595142857,4.0772380511333335
2008-10-16,3.349999905,3.372857094,3.098571062,3.274286032,9604700,0.04175928826963582,0.274286032,0.07571387299999977,9841200.0,3.374897854857143,4.0466666222
2008-10-17,3.328571081,3.4814291,3.212857008,3.23714304,6604500,-0.0063966640619947945,0.2685720920000003,0.09142804100000035,8799700.0,3.3863264494285716,4.016380890233333
2008-10-20,3.400000095,3.527143002,3.208570957,3.434286118,9104900,0.02145936266998416,0.3185720449999998,-0.03428602299999994,8311600.0,3.4038774627142856,3.9861427863666665
2008-10-21,2.978570938,3.357142925,2.960000038,3.357142925,14900900,-0.12394974859552188,0.3971428870000002,-0.3785719870000004,9073800.0,3.333673306857143,3.9485713561666667
2008-10-22,2.957143068,3.039999962,2.862857103,2.965713978,12454400,-0.007194010297564946,0.17714285899999993,-0.008570909999999987,9661300.0,3.237755026142857,3.9102380276
2008-10-23,2.970000029,3.021429062,2.868571043,2.894285917,11550700,0.004347764279357458,0.15285801899999996,0.075714112,9935500.0,3.171428442,3.8719523350666667
2008-10-24,2.707143068,2.891428947,2.694286108,2.858571053,12054700,-0.08850402640854649,0.19714283900000007,-0.15142798499999977,10896400.0,3.098775454857143,3.821952343
2008-10-27,2.562856913,2.817142963,2.557142973,2.712857008,10336200,-0.053298311679772725,0.2599999900000003,-0.15000009499999978,11000900.0,2.986326456,3.7735237678
2008-10-28,2.938570976,2.9414289,2.578571081,2.619999886,14797300,0.14659970328199123,0.3628578189999998,0.31857108999999983,12171300.0,2.9306121552857145,3.7359523375999997
2008-10-29,3.108571053,3.285713911,2.857142925,2.910000086,10268300,0.0578512747823452,0.428570986,0.19857096699999977,12337500.0,2.888979435,3.7021428029
2008-10-30,3.254286051,3.328571081,3.127142906,3.27857089,8499400,0.04687523479940214,0.2014281750000002,-0.024284839000000336,11423000.0,2.9283673082857145,3.662809467333333
2008-10-31,3.537142992,3.638571024,3.198570967,3.264286041,10673600,0.08691827840797273,0.4400000569999998,0.27285695100000007,11168600.0,3.0112244402857145,3.6286189953666663
2008-11-03,3.337142944,3.544286013,3.29857111,3.50285697,9460500,-0.05654282239998287,0.24571490299999965,-0.16571402599999985,10870000.0,3.0636734281428573,3.5888570865
2008-11-04,3.432857037,3.477143049,3.285713911,3.385714054,5430600,0.02868144835452391,0.19142913799999972,0.04714298299999964,9923700.0,3.167346852285714,3.553142794
2008-11-05,3.284286022,3.442857027,3.274286032,3.428570986,5829600,-0.04327911515063765,0.16857099500000006,-0.14428496400000013,9279900.0,3.2704081535714282,3.5113332987
2008-11-06,3.068571091,3.271429062,3.054286003,3.212857008,6739600,-0.06568092107539347,0.21714305900000008,-0.14428591699999993,8128800.0,3.288979598571428,3.456619000466667
2008-11-07,3.122857094,3.175714016,3.037142992,3.078571081,5490800,0.017690971266469457,0.138571024,0.04428601299999979,7446300.0,3.2910204615714282,3.404190437033334
2008-11-10,3.075714111,3.24000001,3.027143002,3.171428919,3045700,-0.015096106411842114,0.2128570080000003,-0.09571480799999987,6667200.0,3.265510184428571,3.3562380393666666
2008-11-11,3.145714045,3.238570929,2.975713968,3.062856913,4465300,0.022758920846918773,0.2628569610000002,0.082857132,5780300.0,3.209591763428571,3.3140475432666667
2008-11-12,2.957143068,3.137142897,2.942857027,3.105714083,4350500,-0.059945365122976324,0.19428586999999986,-0.14857101499999992,5050300.0,3.155306066857143,3.2695713441
2008-11-13,3.480000019,3.498570919,2.934286118,2.934286118,13511400,0.17681151671624162,0.5642848009999999,0.5457139010000001,6204700.0,3.1620407785714284,3.2460475524666665
2008-11-14,3.147142887,3.445713997,3.140000105,3.415714025,9055200,-0.09564860062720593,0.305713892,-0.268571138,6665500.0,3.142448902142857,3.2129999558333333
2008-11-17,3.035713911,3.157143116,3.004286051,3.155714035,7175700,-0.035406392401273856,0.15285706500000007,-0.12000012399999971,6727800.0,3.137755019285715,3.1880475521333334
2008-11-18,3.064285994,3.142857075,2.942857027,3.061429024,6712300,0.009411981444123585,0.2000000479999997,0.0028569699999998477,6902300.0,3.1293877192857145,3.1839523157
2008-11-19,2.935714006,3.155714035,2.931428909,3.069999933,7198100,-0.04195822069211208,0.22428512599999983,-0.13428592700000008,7495500.0,3.109387704285715,3.1735237519333332
2008-11-20,2.674285889,2.932857037,2.657143116,2.892857075,12006400,-0.08905094858208062,0.2757139209999999,-0.2185711859999997,8572800.0,3.042040824857143,3.1534285148333328
2008-11-21,2.855714083,2.865714073,2.604285955,2.714286089,11310600,0.06784173477722,0.261428118,0.14142799400000028,9567100.0,3.027550969857143,3.1329523166333337
2008-11-24,3.172857046,3.24142909,2.845714092,2.872857094,13810300,0.11105557271575073,0.3957149979999999,0.29999995199999985,9609800.0,2.9836734022857145,3.1177618504000004
2008-11-25,3.089999914,3.172857046,2.940000057,3.142857075,7214200,-0.026114360274900328,0.23285698899999963,-0.05285716099999993,9346800.0,2.9755101204285714,3.1062856436
2008-11-26,3.267143011,3.307142973,3.042856932,3.042856932,8019200,0.05732786470232898,0.2642860410000001,0.22428607900000008,9467300.0,3.008571420428571,3.1079999447
2008-11-28,3.282856941,3.288570881,3.160000086,3.190000057,2781100,0.004809685387842988,0.1285707949999999,0.0928568839999997,8905700.0,3.039795841428571,3.1057618459
2008-12-01,3.148571014,3.257143021,3.112857103,3.171428919,7054600,-0.0409052022105767,0.144285918,-0.022857904999999956,8885200.0,3.0702039854285714,3.0997618436666667
2008-12-02,3.315713882,3.368571043,3.154285908,3.198570967,6883800,0.05308530989353755,0.21428513500000035,0.11714291499999963,8153400.0,3.161836555857143,3.096952303233333
2008-12-03,3.401428938,3.421428919,3.218570948,3.2314291,6189400,0.02585116178610014,0.2028579709999998,0.16999983799999985,7421800.0,3.2397958208571427,3.1110475698999998
2008-12-04,3.309999943,3.492856979,3.235713959,3.284286022,6727000,-0.026879584041452742,0.25714302,0.025713920999999917,6409900.0,3.259387663285714,3.1228094657333334
2008-12-05,3.609999895,3.631428957,3.225713968,3.292856932,9088100,0.09063442814687694,0.4057149889999998,0.3171429630000002,6677600.0,3.3336733748571423,3.1441427946
2008-12-08,3.644285917,3.678570986,3.50857091,3.571429014,9763600,0.009497513295634086,0.170000076,0.07285690299999992,6926800.0,3.3875509328571427,3.1753808895666666
2008-12-09,4.01285696,4.152856827,3.572856903,3.598571062,17894800,0.10113669766707267,0.579999924,0.4142858979999997,9085900.0,3.4918366498571425,3.2237142244666668
2008-12-10,4.068571091,4.137143135,3.961429119,4.041429043,8979600,0.013883906542235813,0.1757140159999997,0.027142047999999974,9360900.0,3.623265232285714,3.2613808949666665
2008-12-11,4.019999981,4.157143116,3.905714035,3.978570938,12569900,-0.011938124937141525,0.2514290810000004,0.04142904299999994,10173200.0,3.7238775321428568,3.291761859233333
2008-12-12,4.072856903,4.108571053,3.890000105,4.04857111,5471900,0.013148488121846214,0.21857094800000043,0.024285792999999778,10070700.0,3.819795812857143,3.3190475543
2008-12-15,4.070000172,4.119999886,3.928570986,3.928570986,4821600,-0.000701407161615597,0.19142889999999957,0.14142918600000032,9798500.0,3.928367274142857,3.3368094603000005
2008-12-16,4.092856884,4.25,4.031428814,4.142857075,9816800,0.0056158995169692805,0.21857118600000014,-0.05000019100000053,9902600.0,3.997346844,3.3619999249666668
2008-12-17,4.112856865,4.155714035,3.98714304,4.077143192,6004600,0.004886557621446741,0.16857099500000006,0.03571367300000006,9365600.0,4.064285550857143,3.3846665859000002
2008-12-18,4.034286022,4.130000114,3.964286089,4.085713863,5366200,-0.019103714420171225,0.16571402500000065,-0.05142784099999975,7575800.0,4.067346845428571,3.4096665859
2008-12-19,3.955713987,4.142857075,3.902857065,4.111429214,15471400,-0.019476069513050365,0.24000001000000015,-0.15571522699999996,8503200.0,4.051224402,3.439238015766667
